Team,Year,Record
dallas_mavericks,2005,"[True, False, True, False, True, True, True, True, True, True, True, False, True, False, False, True, True, True, True, True, False, True, True, True, False, True, True, True, False, True, True, False, True, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, False, True, True, True, False, True, True, True, False, True, False, True, False, False, False, True, True, True, True, True, False, False, True, False]"
dallas_mavericks,2004,"[True, True, True, True, False, True, True, True, False, True, False, False, False, True, True, False, True, True, False, True, False, True, True, False, True, True, False, True, True, True, True, True, False, False, True, True, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, True, False, False, False, True, False, True, True, False, True, True, True, True, False, True, True, True, True, False, True, True, True, True, True, True, True, True, True]"
dallas_mavericks,2003,"[False, True, True, True, False, False, True, True, True, False, True, True, True, True, False, False, True, True, False, True, False, True, True, False, False, False, False, True, True, True, False, True, False, True, False, False, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, False, True, True, True, True, True, True, False, False, False, True, False, True, True, False, True, True, False, False, False, True, True, True, True, True, True, False, False, True, True]"
dallas_mavericks,2002,"[True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, True, True, True, False, True, True, False, True, True, True, False, True, True, True, False, True, True, True, True, True, True, False, False, False, True, True, True, False, True, True, True, True, False, False, False, True, True, True, True, True, True, False, False, True, True, True, True, False, False, True, True, True, False, True, True, True, False, True, True, False, True, False, False, False, True, True, True]"
dallas_mavericks,2001,"[True, True, False, True, True, True, False, True, False, False, False, True, True, True, True, False, True, True, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, True, True, True, True, True, True, False, True, False, True, True, True, False, False, True, False, True, True, True, False, True, True, True, True, True, False, True, False, True, False, True, True, False, True, True, True, False, True, True, False, True, True, True, False]"
dallas_mavericks,2000,"[True, True, False, True, False, True, False, True, False, True, True, True, False, True, True, False, True, False, False, True, True, True, False, False, True, True, True, True, False, True, True, False, False, True, True, True, True, False, False, False, True, True, True, False, True, False, True, True, True, False, False, True, True, False, True, False, True, True, True, False, True, True, True, True, True, True, False, False, True, True, True, False, True, True, True, False, False, False, True, True, True, True]"
dallas_mavericks,1999,"[True, False, True, False, False, False, True, True, False, False, False, False, False, True, False, False, True, True, False, False, False, True, False, False, False, False, True, False, False, False, False, False, True, False, True, True, False, True, False, True, True, True, True, False, True, True, True, False, False, True, True, False, False, True, True, False, False, False, False, False, False, True, True, True, False, True, True, False, False, True, True, False, True, True, True, True, True, False, True, True, True, True]"
dallas_mavericks,1998,"[False, True, False, False, False, False, False, False, False, True, False, True, True, False, True, True, False, False, False, False, True, True, False, False, False, True, False, False, True, False, False, False, True, False, False, False, True, True, False, False, True, True, False, False, True, True, True, True, False, False]"
dallas_mavericks,1997,"[True, True, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, False, False, True, False, False, False, False, True, False, False, False, False, False, False, True, False, True, True, False, False, True, False, False, True, True, False, True, True, False, False, True, False, False, False, False, False, True, False, False, False]"
dallas_mavericks,1996,"[True, False, False, False, False, True, False, False, False, True, False, False, True, False, True, False, True, True, True, False, False, False, True, False, False, False, True, False, False, False, True, True, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, True, False, False, False, True, True, False, False, False, False, False, False, False, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False]"
dallas_mavericks,1995,"[True, True, True, True, False, True, False, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, True, False, True, False, True, True, False, True, False, False, True, True, False, False, False, True, False, False, False, False, True, False, True, False, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, True, False, False, False, False, True, False, True]"
dallas_mavericks,1994,"[True, False, True, True, False, True, False, False, True, True, True, False, False, True, False, True, False, True, True, True, False, False, False, False, True, False, False, True, False, True, False, False, True, False, False, False, False, False, False, False, False, True, False, True, False, False, True, False, True, False, False, False, True, True, False, False, False, False, True, True, True, False, True, True, True, True, True, True, False, False, True, True, False, False, True, False, True, False, True, False, False, False]"
dallas_mavericks,1993,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, True, True, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, True, False, False, False, True, True]"
dallas_mavericks,1992,"[False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, True, False, False, False, False, False, True, False, False, False, False, True, False, False, False, True, True]"
dallas_mavericks,1991,"[False, False, False, True, False, False, False, True, True, True, False, True, True, False, True, False, False, False, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, True, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, False, False, True, True]"
dallas_mavericks,1990,"[False, True, True, True, True, False, False, True, False, False, False, True, False, False, False, False, False, True, False, False, False, True, True, False, False, True, False, False, False, True, True, False, False, False, False, False, True, False, False, True, True, False, True, True, False, False, True, True, True, False, False, False, False, True, False, False, True, False, False, False, True, False, False, True, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, True, True, False]"
dallas_mavericks,1989,"[False, False, True, False, False, True, True, True, False, True, False, True, False, True, True, False, False, False, True, True, False, False, True, True, True, True, False, True, True, False, False, True, False, False, False, False, False, True, True, True, True, True, True, True, False, False, True, True, True, True, True, False, True, True, False, False, True, False, False, False, True, True, False, True, True, True, True, True, True, False, True, False, True, False, False, False, True, False, True, True, True, True]"
dallas_mavericks,1988,"[False, True, True, False, True, True, False, True, True, True, True, True, False, False, False, True, True, False, True, True, True, True, False, False, True, True, False, False, False, False, False, False, False, True, True, False, False, True, True, False, False, True, True, False, True, True, True, False, True, False, False, True, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, True, False, False, False, True, False, True, True, True]"
dallas_mavericks,1987,"[True, False, True, False, False, True, True, False, True, True, True, False, True, True, True, True, True, False, True, False, False, True, True, True, True, True, False, False, True, True, True, False, True, True, True, True, True, True, True, False, False, False, False, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, False, True, False, True, True, True, False, False, False, False, True, True, True, True, False, False, False, True, False, True, True]"
dallas_mavericks,1986,"[True, False, True, True, False, False, True, False, True, False, True, True, True, True, True, True, False, True, True, False, True, False, True, True, True, False, True, True, True, True, False, True, False, False, True, False, True, False, True, True, False, True, True, False, True, True, True, False, True, False, False, True, True, True, True, True, False, True, True, False, False, True, False, True, True, True, True, True, True, False, True, True, True, True, True, False, False, True, True, True, False, True]"
dallas_mavericks,1985,"[True, False, False, True, False, False, False, False, True, True, False, True, True, True, True, True, True, False, True, False, False, False, True, False, True, False, False, True, False, True, False, True, True, True, False, False, True, False, False, False, True, True, True, True, True, False, True, True, True, False, True, True, False, False, False, False, False, False, True, True, True, False, True, True, False, True, True, True, True, False, True, False, True, False, True, True, False, False, False, True, False, True]"
dallas_mavericks,1984,"[False, True, False, True, False, False, True, True, True, False, True, False, False, True, True, False, False, True, False, True, False, True, True, False, False, False, True, True, True, False, False, True, True, True, True, False, True, True, False, False, True, True, False, False, True, False, False, True, True, True, True, False, False, True, True, True, True, False, False, False, True, True, False, True, True, True, True, False, False, True, True, False, True, False, False, True, False, False, False, True, False, True]"
dallas_mavericks,1983,"[True, False, True, True, False, True, False, True, False, True, True, True, True, True, True, True, True, False, False, False, True, False, True, False, False, False, False, False, True, False, True, True, True, False, False, True, True, True, False, False, False, True, True, True, False, False, False, False, False, True, True, False, True, True, False, True, False, True, True, False, True, False, True, False, True, False, True, False, True, True, True, False, False, False, False, False, True, True, True, False, True, False]"
dallas_mavericks,1982,"[True, False, True, True, True, False, False, False, False, True, False, True, False, True, True, False, False, True, True, True, False, False, False, False, True, False, False, False, False, False, True, False, False, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, False, False, True, False, False, False, True, True, True, True, False, False, True, False, False, True, True, True, False, False, True, True, False, False, False, False, False, False, False, True, True, False, False]"
dallas_mavericks,1981,"[False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, False, True, False, False, True, False, False, True, False, False, True, True, False, False, False, False, True, True, True, True, False, False, False, False, True, False, True, True, True, False, False, True, False, False, True, False, False, False, False, True, True, True, False, False, False, False, True, False, True, False, False, False, True, False, False, True, True, True, False, False, False]"
dallas_mavericks,1980,"[True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, True, True, False, False, False, True, True, False, True, False, False]"
denver_nuggets,2017,"[False, True, False, False, True, True, False, True, True, False, True, True, True, False, True, False, True, False, True, False, True, True, False, False, True, False, True, False, True, False, False, True, True, True, False, False, True, True, False, False, False, True, False, True, False, False, True, True, True, False, False, True, True, True, False, True, True, True, True, False, False, True, True, False, False, True, True, False, True, False, False, True, True, False, False, True, True, True, True, True, True, False]"
denver_nuggets,2016,"[True, False, False, True, False, True, False, False, False, False, True, False, True, True, False, False, True, False, False, False, True, False, False, True, False, True, True, True, False, False, True, True, False, False, False, False, False, True, True, True, False, True, False, True, True, True, False, False, True, False, True, False, True, False, True, False, False, True, False, True, True, False, True, False, True, True, True, True, False, False, True, True, False, False, False, True, True, False, True, False, True, True]"
denver_nuggets,2015,"[True, False, False, True, False, False, True, True, True, False, True, False, False, False, False, False, False, False, False, True, True, False, True, True, True, False, False, False, True, False, False, False, False, False, False, True, False, True, True, False, True, False, False, True, False, False, True, False, True, False, True, True, False, True, False, False, False, True, False, False, True, False, True, True, True, True, False, False, False, True, False, True, True, False, False, True, False, False, False, True, False, False]"
denver_nuggets,2014,"[True, False, False, False, False, False, False, True, False, True, True, True, True, True, False, True, True, False, False, False, False, True, False, False, False, True, True, False, False, True, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, True, True, True, True, False, False, False, True, False, True, False, False, False, False, True, False, True, False, False]"
denver_nuggets,2013,"[False, False, False, True, False, True, True, True, False, False, True, True, True, True, True, True, True, False, False, True, True, False, True, False, False, False, False, False, False, False, False, True, True, True, True, True, False, True, False, False, False, True, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, True, True, False, True, True, False, True, False, False, False, False, True, False, False, True, True, True, False, False]"
denver_nuggets,2012,"[False, False, False, True, True, True, True, False, False, False, True, True, True, True, False, False, False, True, False, True, False, True, False, True, True, True, False, True, False, True, True, False, True, False, True, True, True, True, True, True, False, False, True, True, True, True, True, True, True, True, True, False, False, False, True, False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, True, True, False, True, True, True]"
denver_nuggets,2011,"[True, True, False, False, True, True, True, True, False, False, True, True, False, True, True, True, True, True, True, False, False, True, False, False, False, False, False, True, True, False, False, False, True, False, False, True, True, True, True, False, True, False, True, False, True, False, True, False, False, True, False, True, True, False, True, False, True, True, False, True, True, False, True, True, True, True]"
denver_nuggets,2010,"[True, False, True, False, True, True, False, False, True, False, True, False, True, True, True, True, True, True, True, False, False, True, False, True, False, True, False, False, False, True, True, True, True, False, False, False, True, True, True, False, True, False, True, True, True, True, False, False, True, False, True, False, False, True, False, False, True, True, True, False, True, True, True, False, True, True, True, True, False, False, True, True, True, True, True, True, False, True, False, True, True, False]"
denver_nuggets,2009,"[True, True, True, True, True, False, False, True, False, True, True, False, True, True, True, True, False, True, True, True, True, False, False, True, True, True, False, False, True, False, False, False, True, False, True, True, False, True, True, True, True, True, True, True, True, False, True, True, False, True, False, True, False, True, False, True, True, True, False, False, True, True, True, True, True, True, False, True, True, False, False, False, True, False, False, True, True, True, True, False, True, False]"
denver_nuggets,2008,"[False, True, False, False, True, True, True, False, True, True, True, True, False, True, True, False, True, True, True, False, True, True, True, True, False, False, False, True, False, True, True, False, True, True, True, True, True, False, True, True, False, False, True, True, True, False, True, True, True, True, False, True, True, True, False, False, False, True, True, False, False, True, False, False, False, True, True, True, True, True, False, True, True, True, True, True, True, True, True, False, True, False]"
denver_nuggets,2007,"[True, True, False, False, False, True, True, True, True, True, True, False, True, False, False, False, True, True, False, True, True, True, False, False, True, False, True, True, True, False, True, True, True, False, True, False, False, True, True, False, True, True, False, False, True, True, True, False, True, True, True, False, True, False, False, False, True, True, False, True, True, False, False, True, True, True, False, False, True, True, True, True, True, False, True, False, False, True, True, False, True, True]"
denver_nuggets,2006,"[False, False, False, True, True, True, False, True, True, True, True, True, False, True, True, False, True, False, True, False, False, True, True, False, True, True, False, False, False, False, False, True, False, False, True, True, True, True, True, False, False, False, False, True, False, False, False, True, True, True, False, False, False, False, True, True, False, True, False, False, True, True, True, True, True, False, False, True, False, False, False, True, True, True, True, True, True, True, True, False, True, True]"
denver_nuggets,2005,"[False, False, True, False, True, False, True, False, True, True, True, True, False, True, False, False, False, True, True, True, False, True, False, False, False, False, True, True, False, False, False, True, True, False, True, True, False, True, True, True, True, True, True, True, False, False, False, False, True, False, False, True, True, False, True, True, False, True, False, True, True, True, True, False, True, True, False, True, True, True, False, False, True, False, False, True, True, True, False, False, False, False]"
denver_nuggets,2004,"[False, True, False, False, False, True, False, True, True, True, True, False, True, True, False, True, True, True, True, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, True, False, False, True, True, False, False, False, True, True, True, False, True, True, False, True, False, True, False, True, True, True, True, True, True, True, True, False, True, True, True, True, True, True, False, True, True, True, True, True, True, True, True, True, True, False, False, True]"
denver_nuggets,2003,"[True, False, True, False, True, False, False, True, True, False, True, True, False, True, True, True, True, True, True, False, False, True, False, True, True, False, False, True, True, True, False, False, True, False, False, True, True, False, True, False, False, True, True, True, False, False, False, True, True, True, False, False, True, True, True, False, False, False, False, False, True, False, False, False, True, False, True, True, False, False, False, True, True, False, False, True, True, True, False, True, True, False]"
denver_nuggets,2002,"[False, False, True, False, False, True, False, False, False, False, False, True, True, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, True, True, False, False, False, True, False, False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, True, False, False, False, False, True, False, True, False, True, False, False, False, False, False, False, False, False]"
denver_nuggets,2001,"[True, False, False, False, False, True, True, True, False, True, True, False, False, False, False, True, False, False, False, False, False, True, True, False, False, False, False, True, False, False, False, False, False, True, False, False, False, True, False, False, True, False, False, False, True, False, True, True, False, False, False, False, False, False, True, False, False, True, True, False, False, False, False, False, False, False, True, True, False, False, True, False, True, True, False, False, False, False, True, True, True, False]"
denver_nuggets,2000,"[False, True, False, False, True, False, True, False, True, True, True, False, True, False, True, False, True, True, False, False, False, False, False, True, True, True, True, False, True, False, True, True, True, True, True, False, True, True, True, True, False, True, False, True, False, False, False, True, False, False, False, True, False, False, False, False, True, False, True, False, False, False, False, False, True, True, False, True, False, False, True, False, True, False, True, False, True, True, True, False, False, True]"
denver_nuggets,1999,"[True, False, False, True, False, False, False, True, True, True, True, False, False, True, False, True, True, False, False, True, False, True, True, True, False, True, True, False, False, True, False, True, False, False, False, False, False, False, True, True, False, True, True, False, False, False, False, False, True, False, True, True, False, True, False, False, True, False, False, False, False, False, False, False, True, False, False, False, False, True, False, True, True, False, False, True, False, False, True, True, True, True]"
denver_nuggets,1998,"[False, False, False, False, True, False, False, False, False, True, True, False, True, True, False, False, False, False, False, False, False, True, False, False, True, False, False, False, False, True, False, True, False, True, False, True, False, False, True, False, False, True, True, False, False, False, False, False, False, False]"
denver_nuggets,1997,"[False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, True, False, False, False, False, True, False, False, False, False, True, False, False, False, True, False]"
denver_nuggets,1996,"[False, True, False, False, True, False, True, False, True, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, False, False, True, False, False, False, False, False, True, False, True, True, False, True, False, True, False, True, True, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True]"
denver_nuggets,1995,"[False, False, False, False, False, False, True, False, False, True, True, True, False, True, True, True, True, True, False, True, False, False, True, False, False, True, False, False, True, False, False, False, True, True, True, False, False, False, False, False, False, True, True, False, True, False, True, False, False, False, True, False, True, True, False, True, False, False, True, True, False, True, False, False, True, False, False, False, False, True, True, True, False, False, True, True, False, True, False, False, False, True]"
denver_nuggets,1994,"[True, False, True, True, True, True, False, False, True, False, False, False, True, True, True, True, False, False, True, False, True, False, False, True, False, False, True, True, False, False, True, False, True, True, False, False, False, False, False, True, False, False, False, True, False, False, False, False, False, True, True, True, False, False, True, True, True, True, False, True, True, False, True, True, False, False, False, True, True, True, True, False, False, False, True, True, True, False, False, True, True, True]"
denver_nuggets,1993,"[False, True, False, True, False, False, True, True, False, False, True, True, False, True, True, False, True, False, False, False, False, False, True, True, True, True, True, False, False, False, False, True, True, False, False, False, False, True, True, True, True, False, False, True, True, False, False, False, True, True, True, False, True, True, False, True, True, False, False, False, True, True, False, True, True, True, True, False, False, False, False, True, True, False, False, True, False, True, True, True, False, True]"
denver_nuggets,1992,"[True, False, False, False, False, False, True, True, False, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, True, False, False, True, False, True, False, True, True, True, False, True, True, False, True, True, True, False, True, True, False, False, False, True, False, True, True, True, False, False, True, False, False, False, False, False, True, False, True, True, True, False, True, True, True, False, False, True, False, False, True, True, False, True]"
denver_nuggets,1991,"[False, True, True, True, False, False, True, False, False, False, False, True, False, True, True, True, False, False, True, False, False, False, True, False, False, False, True, True, False, True, False, False, False, False, True, False, True, False, False, True, True, False, False, False, False, False, False, True, True, False, False, True, False, False, False, False, False, False, False, False, False, True, False, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, True, False, False]"
denver_nuggets,1990,"[False, False, False, False, False, False, False, True, False, False, False, False, True, True, False, False, False, False, True, True, False, False, False, False, False, True, False, False, False, False, False, False, False, False, True, False, True, False, True, True, True, True, True, True, False, False, False, False, False, False, False, True, False, False, False, True, False, False, False, True, False, True, False, False, False, False, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False]"
denver_nuggets,1989,"[False, True, True, True, False, False, True, False, True, True, True, True, True, True, True, False, False, True, True, False, False, True, False, True, True, True, True, True, False, False, True, False, False, False, True, False, True, False, False, True, False, False, True, True, False, True, False, False, False, True, True, False, True, False, False, True, True, True, True, False, False, True, False, False, True, True, False, False, False, False, False, True, False, True, False, True, False, True, True, True, False, True]"
denver_nuggets,1988,"[True, False, False, True, True, True, False, True, True, True, False, True, True, True, True, False, False, False, True, True, True, False, True, False, False, False, True, True, False, True, True, False, False, False, False, True, False, False, False, False, True, True, False, False, True, True, False, True, False, True, False, True, True, True, True, False, True, False, False, True, False, False, True, True, True, True, True, False, False, True, True, True, True, True, False, False, False, False, False, True, True, False]"
denver_nuggets,1987,"[True, True, False, True, True, False, False, True, True, True, False, True, False, True, True, False, True, False, True, True, False, True, True, False, True, False, False, True, True, False, True, False, False, False, True, True, False, True, False, True, True, True, True, True, False, False, True, True, False, True, True, True, True, False, True, True, True, False, False, False, True, False, True, False, True, True, True, True, True, True, True, True, True, True, False, True, True, True, True, True, False, True]"
denver_nuggets,1986,"[True, False, True, True, False, False, False, True, False, True, True, True, True, False, False, False, False, True, False, False, False, True, False, True, False, True, False, False, True, False, False, False, False, False, True, True, True, False, False, True, True, True, False, False, True, True, True, False, False, False, True, False, False, False, False, True, False, False, False, False, True, False, True, False, True, True, False, True, False, True, True, False, True, True, True, False, True, False, False, True, False, True]"
denver_nuggets,1985,"[True, True, True, True, True, True, False, False, True, True, True, True, True, False, False, False, True, False, False, True, True, False, True, True, False, True, True, False, False, False, True, False, False, True, True, True, True, False, False, False, False, True, False, True, True, False, True, True, False, True, True, False, False, True, True, True, True, True, True, False, False, True, True, True, False, False, True, True, False, True, True, False, False, False, True, False, False, True, True, False, True, False]"
denver_nuggets,1984,"[True, False, True, True, False, True, True, True, True, True, True, True, True, True, False, True, False, False, False, True, True, False, False, False, True, False, True, False, True, False, True, False, False, False, True, True, True, False, False, True, True, True, True, True, True, True, True, False, False, False, True, True, True, True, True, False, True, True, True, True, True, True, False, True, False, False, False, True, True, True, False, True, True, True, False, True, True, True, False, False, True, False]"
denver_nuggets,1983,"[True, False, False, True, True, False, False, False, True, True, True, False, True, False, True, True, False, True, True, False, False, False, False, False, True, False, False, False, False, False, True, True, False, False, True, True, False, False, False, False, True, True, False, True, False, True, False, False, False, False, False, False, True, True, False, False, True, True, True, False, True, True, True, False, True, False, True, True, True, False, True, True, False, False, True, True, True, False, False, False, True, False]"
denver_nuggets,1982,"[False, True, False, False, True, False, False, False, True, True, True, False, False, True, False, True, False, True, False, False, True, False, True, False, False, False, True, True, True, False, True, False, True, False, True, False, True, True, False, True, False, True, False, False, True, True, False, False, True, True, False, True, False, True, False, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, False, False, False, True, False, True, True, False, True, True, True]"
denver_nuggets,1981,"[True, False, True, True, False, False, False, False, True, True, True, True, True, False, False, False, False, False, False, False, True, False, True, True, True, False, True, True, False, False, True, False, True, True, False, True, False, True, True, True, False, True, True, True, False, False, True, False, True, True, True, False, False, False, False, False, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, True, False, False, True, False, False, False, True, False, True]"
denver_nuggets,1980,"[False, False, True, True, False, False, False, False, False, True, True, True, False, True, False, False, True, False, True, False, False, True, True, False, False, False, False, False, True, False, False, False, False, False, False, True, True, False, False, True, False, True, False, True, False, True, False, False, False, True, True, True, False, False, True, True, False, False, True, False, True, True, False, True, True, True, True, False, True, False, False, False, False, True, True, True, False, True, True, False, True, True]"
denver_nuggets,1979,"[False, False, False, False, False, False, False, True, True, False, True, False, True, True, False, False, True, False, False, False, True, True, False, True, False, False, False, True, False, False, True, False, False, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, False, True, False, False, True, False, False, True, True, True, False, False, True, True, False, True, False, True, False, False, True, False, False, True, False, False, True, True, False, True, False, False, False, False]"
denver_nuggets,1978,"[True, True, True, True, False, True, False, True, False, True, False, True, True, False, False, False, False, False, False, True, False, False, False, True, True, True, True, True, False, False, True, True, False, False, False, False, True, False, True, True, True, True, True, True, False, True, True, False, False, False, True, True, False, False, True, True, False, True, False, False, True, True, True, False, True, False, True, True, False, False, True, True, True, True, True, True, True, False, True, True, True, False]"
denver_nuggets,1977,"[True, True, False, False, True, True, False, False, True, False, True, True, True, True, True, True, True, False, False, True, False, True, True, True, True, True, False, False, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, False, True, True, False, True, False, True, True, False, False, True, True, False, True, True, False, False, True, True, False, True, False, False, True, True, False, False, False, False, True, False, True, False, True, True, True, True, False, False]"
denver_nuggets,1976,"[True, True, True, True, True, True, True, True, False, True, True, False, False, True, True, False, True, False, False, True, False, True, True, True, False, True, False, True, True, True, False, True, True, True, False, False, True, True, True, True, True, False, True, True, False, True, False, True, False, False, True, False, False, True, True, True, True, False, True, True, True, False, False, True, False, False, False, True, False, False, True, False, False, True, True, True, False, True, True, False, True, False]"
detroit_pistons,2017,"[True, False, True, False, True, True, True, False, True, True, True, True, True, False, False, True, False, True, True, True, False, False, False, False, False, False, False, True, True, True, False, True, True, False, True, False, False, True, False, True, False, False, False, False, False, False, False, False, True, True, True, True, True, False, False, False, True, False, False, False, True, False, False, False, False, True, False, False, False, True, True, False, True, True, True, True, True, False, True, False, False, True]"
detroit_pistons,2016,"[False, True, True, True, False, True, False, False, False, True, True, False, False, False, False, True, True, False, True, True, True, False, True, False, True, False, True, False, False, False, False, False, True, False, False, True, False, True, True, False, False, False, True, True, True, False, False, False, True, True, False, True, True, False, True, False, True, True, False, True, False, True, True, False, True, True, False, False, False, True, False, False, False, False, False, True, False, False, True, True, False, False]"
detroit_pistons,2015,"[True, True, True, False, True, True, False, False, False, False, True, True, False, False, True, False, False, True, True, True, True, False, False, True, True, False, True, True, True, False, False, False, True, False, True, True, True, False, False, True, False, True, False, False, True, True, False, False, True, False, True, False, False, False, False, False, True, True, True, True, False, False, True, True, False, True, False, False, True, True, True, True, True, False, True, False, True, False, True, True, False, True]"
detroit_pistons,2014,"[False, False, False, True, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, False, False, False, False, True, True, True, True, True, True, True, False, True, True, False, True, True, False, True, False, False, False, False, True, True, False, True, False, True, False, True, True, False, False, False, False, False, False, False, False, False, False, True, False, True, True, True, True, False, True, False, False, True, False, False, True, False, True]"
detroit_pistons,2013,"[True, False, True, False, False, False, False, True, False, True, False, False, True, True, False, False, True, True, True, True, False, False, False, True, False, True, True, False, False, True, False, False, False, False, False, False, True, True, False, True, False, False, False, False, True, True, False, False, True, True, True, False, False, False, True, False, False, False, False, True, False, False, False, True, False, False, False, False, False, True, False, False, False, True, False, False, True, True, False, False, False, False]"
detroit_pistons,2012,"[False, False, False, False, False, False, False, False, True, False, True, False, True, False, True, True, False, False, True, False, False, True, False, False, False, False, False, False, True, True, False, True, True, True, True, False, True, False, False, True, True, False, False, True, False, False, True, False, False, False, True, True, False, True, False, True, False, False, False, True, False, False, False, False, False, False, False, False, False, False, True, False, False, False, True, False, False, True, True, True, True, False]"
detroit_pistons,2011,"[False, False, False, True, True, False, False, False, False, False, False, True, False, False, False, False, True, False, False, False, False, False, False, False, True, True, True, True, False, False, True, True, True, False, False, False, True, False, True, True, True, False, True, False, False, False, False, False, True, True, False, True, True, True, False, False, False, True, False, False, True, False, False, True, False, True]"
detroit_pistons,2010,"[False, False, False, False, False, True, True, False, True, True, False, False, True, False, False, True, False, False, False, False, True, False, False, False, False, True, False, True, True, False, False, True, False, False, False, True, False, False, True, True, True, False, False, True, True, False, False, False, False, True, True, False, True, False, False, False, True, False, False, False, True, False, False, True, False, False, False, True, True, False, False, False, True, False, False, False, False, True, True, True, False, True]"
detroit_pistons,2009,"[True, False, False, True, False, False, True, True, True, False, False, False, False, False, False, False, True, False, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, True, False, False, False, False, False, True, False, True, True, False, True, False, False, True, True, False, False, False, False, False, False, True, False, True, False, False, False, False, False, False, False, False, False, False, False, True, True, True, False, False, True]"
detroit_pistons,2008,"[True, True, True, True, False, False, True, True, True, False, True, False, False, True, True, False, True, False, False, False, True, True, True, False, False, True, True, True, True, True, True, True, False, True, False, False, False, False, False, True, True, False, False, True, False, False, True, True, False, False, False, False, False, False, False, False, True, True, True, True, False, True, False, True, False, False, False, True, False, False, False, True, True, False, False, False, True, True, True, False, False, False]"
detroit_pistons,2007,"[True, True, True, False, True, True, False, True, False, False, True, True, False, True, True, True, True, True, False, True, True, False, True, True, True, True, True, True, True, True, True, True, True, False, False, True, True, False, True, False, False, False, True, True, True, True, True, True, True, True, True, True, False, False, True, True, True, False, True, True, False, True, True, False, True, True, True, False, False, True, False, True, True, True, True, True, False, False, True, True, True, True]"
